server_timestamp,participant_id,assigned_block_order,block_index,block_name,upload_batch_number,trial_in_block,global_trial,timestamp_iso,chosen_shape,chosen_position,circle_position,square_position,axis,anchor_state,circle_color,square_color,high_reward_shape,reward_probability_chosen,outcome_rewarded,reaction_time_ms,reward_reversal_on_this_trial,visual_remap_on_this_trial,visual_state_label,block_total_rewards,block_mean_rt,block_optimal_rate
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,7,7,2026-04-18T01:43:30.915Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,388,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,8,8,2026-04-18T01:43:32.587Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,415,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,9,9,2026-04-18T01:43:34.245Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,402,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,10,10,2026-04-18T01:43:35.971Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,469,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,11,11,2026-04-18T01:43:37.722Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,492,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,12,12,2026-04-18T01:43:39.695Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,713,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,13,13,2026-04-18T01:43:41.395Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,445,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,14,14,2026-04-18T01:43:43.058Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,406,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,15,15,2026-04-18T01:43:44.736Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,423,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,16,16,2026-04-18T01:43:46.420Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,426,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,17,17,2026-04-18T01:43:48.129Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,448,1,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,18,18,2026-04-18T01:43:49.875Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,490,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,19,19,2026-04-18T01:43:51.699Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,563,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,20,20,2026-04-18T01:43:53.312Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,356,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,21,21,2026-04-18T01:43:54.915Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,348,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,22,22,2026-04-18T01:43:56.550Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,375,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,23,23,2026-04-18T01:43:58.399Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,593,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,24,24,2026-04-18T01:44:00.011Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,357,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,25,25,2026-04-18T01:44:01.780Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,510,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,26,26,2026-04-18T01:44:03.532Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,496,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,27,27,2026-04-18T01:44:05.349Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,560,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,28,28,2026-04-18T01:44:07.079Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,471,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,29,29,2026-04-18T01:44:08.837Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,499,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,30,30,2026-04-18T01:44:10.554Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,462,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,31,31,2026-04-18T01:44:12.299Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,483,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,32,32,2026-04-18T01:44:14.020Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,461,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,33,33,2026-04-18T01:44:15.724Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,447,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,34,34,2026-04-18T01:44:17.540Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,558,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,35,35,2026-04-18T01:44:19.586Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,788,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,36,36,2026-04-18T01:44:21.237Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,398,1,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,37,37,2026-04-18T01:44:22.865Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,373,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,38,38,2026-04-18T01:44:24.559Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,434,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,39,39,2026-04-18T01:44:26.237Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,424,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,40,40,2026-04-18T01:44:27.840Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,347,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,41,41,2026-04-18T01:44:29.573Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,478,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,42,42,2026-04-18T01:44:31.320Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,488,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,43,43,2026-04-18T01:44:33.000Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,424,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,44,44,2026-04-18T01:44:35.999Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,1742,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,45,45,2026-04-18T01:44:37.595Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,341,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,46,46,2026-04-18T01:44:39.145Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,293,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,47,47,2026-04-18T01:44:40.805Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,405,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,48,48,2026-04-18T01:44:42.453Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,391,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,49,49,2026-04-18T01:44:44.153Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,443,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,50,50,2026-04-18T01:44:45.799Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,389,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,51,51,2026-04-18T01:44:47.538Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,481,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,52,52,2026-04-18T01:44:49.261Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,459,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,53,53,2026-04-18T01:44:51.070Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,552,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,54,54,2026-04-18T01:44:52.754Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,423,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,55,55,2026-04-18T01:44:54.553Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,539,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,56,56,2026-04-18T01:44:55.890Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,83,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,57,57,2026-04-18T01:44:57.537Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,388,1,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,58,58,2026-04-18T01:44:59.178Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,384,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,59,59,2026-04-18T01:45:00.861Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,422,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,60,60,2026-04-18T01:45:02.442Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,327,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,61,61,2026-04-18T01:45:04.154Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,457,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,62,62,2026-04-18T01:45:05.971Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,561,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,63,63,2026-04-18T01:45:07.595Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,370,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,64,64,2026-04-18T01:45:09.219Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,368,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,65,65,2026-04-18T01:45:10.886Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,412,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,66,66,2026-04-18T01:45:12.439Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,295,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,67,67,2026-04-18T01:45:14.015Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,318,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,68,68,2026-04-18T01:45:15.720Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,451,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,69,69,2026-04-18T01:45:17.348Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,376,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,70,70,2026-04-18T01:45:19.069Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,466,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,71,71,2026-04-18T01:45:20.740Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,413,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,72,72,2026-04-18T01:45:22.444Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,444,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,73,73,2026-04-18T01:45:24.169Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,470,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,74,74,2026-04-18T01:45:25.964Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,538,1,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,75,75,2026-04-18T01:45:27.644Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,424,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,76,76,2026-04-18T01:45:29.397Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,498,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,77,77,2026-04-18T01:45:31.065Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,406,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,78,78,2026-04-18T01:45:32.826Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,507,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,79,79,2026-04-18T01:45:34.481Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,398,0,0,standard,46,485,0.71
2026-04-18T01:45:39.770Z,0,Stable-Volatile-Attention,1,Stable,1,80,80,2026-04-18T01:45:36.073Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,333,0,0,standard,46,485,0.71
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,1,81,2026-04-18T01:45:40.662Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,600,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,2,82,2026-04-18T01:45:42.311Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,392,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,3,83,2026-04-18T01:45:43.961Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,395,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,4,84,2026-04-18T01:45:45.607Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,388,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,5,85,2026-04-18T01:45:48.533Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,1672,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,6,86,2026-04-18T01:45:50.111Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,322,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,7,87,2026-04-18T01:45:51.764Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,393,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,8,88,2026-04-18T01:45:53.753Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,728,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,9,89,2026-04-18T01:45:55.437Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,426,1,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,10,90,2026-04-18T01:45:57.124Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,429,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,11,91,2026-04-18T01:45:59.089Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,1,706,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,12,92,2026-04-18T01:46:00.774Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,426,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,13,93,2026-04-18T01:46:02.288Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,256,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,14,94,2026-04-18T01:46:03.794Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,245,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,15,95,2026-04-18T01:46:05.436Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,386,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,16,96,2026-04-18T01:46:07.124Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,429,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,17,97,2026-04-18T01:46:08.798Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,418,1,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,18,98,2026-04-18T01:46:10.811Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,757,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,19,99,2026-04-18T01:46:12.419Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,351,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,20,100,2026-04-18T01:46:14.090Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,411,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,21,101,2026-04-18T01:46:15.771Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,423,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,22,102,2026-04-18T01:46:18.350Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,1323,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,23,103,2026-04-18T01:46:20.056Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,445,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,24,104,2026-04-18T01:46:21.681Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,0,367,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,25,105,2026-04-18T01:46:23.373Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.3,0,434,1,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,26,106,2026-04-18T01:46:25.217Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,587,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,27,107,2026-04-18T01:46:26.821Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,348,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,28,108,2026-04-18T01:46:28.652Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,0,573,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,29,109,2026-04-18T01:46:30.327Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,420,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,30,110,2026-04-18T01:46:31.986Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,365,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,31,111,2026-04-18T01:46:33.706Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,464,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,32,112,2026-04-18T01:46:35.189Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Square,0.7,1,231,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,33,113,2026-04-18T01:46:36.974Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,1,526,1,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,34,114,2026-04-18T01:46:38.639Z,Square,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.3,0,406,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,35,115,2026-04-18T01:46:40.227Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,329,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,36,116,2026-04-18T01:46:41.844Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,356,0,0,standard,49,459,0.65
2026-04-18T01:47:58.317Z,0,Stable-Volatile-Attention,2,Volatile,2,37,117,2026-04-18T01:46:43.427Z,Circle,,left,right,horizontal,anchor-center,var(--circle-blue),var(--square-orange),Circle,0.7,1,327,0,0,standard,49,459,0.65
